Date,Time,Camera,Detection,Confidence
2026-06-30,15:41:38,CAM0-BAY 3,fire,0.37
2026-06-30,15:41:38,CAM0-DOCK,smoke,0.44
2026-06-30,15:41:40,CAM0-DOCK,smoke,0.52
2026-06-30,15:41:41,CAM0-DOCK,smoke,0.41
2026-06-30,15:41:48,CAM0-DOCK,fire,0.57
2026-06-30,15:41:49,CAM0-DOCK,smoke,0.32
2026-06-30,15:41:49,CAM0-DOCK,fire,0.34
2026-06-30,15:41:50,CAM0-DOCK,fire,0.33
2026-06-30,15:41:52,CAM0-DOCK,smoke,0.25
2026-06-30,15:41:55,CAM0-DOCK,smoke,0.26
2026-06-30,15:41:56,CAM0-DOCK,fire,0.39
2026-06-30,15:43:00,CAM0-BAY 3,smoke,0.31
2026-06-30,15:43:02,CAM0-DOCK,fire,0.34
2026-06-30,15:43:06,CAM0-DOCK,fire,0.27
2026-06-30,15:43:12,CAM0-BAY 3,smoke,0.26
2026-06-30,15:43:13,CAM0-BAY 3,smoke,0.34
2026-06-30,15:43:15,CAM0-BAY 3,smoke,0.29
2026-06-30,15:43:16,CAM0-BAY 3,smoke,0.66
2026-06-30,15:43:19,CAM0-BAY 3,smoke,0.26
2026-06-30,15:43:27,CAM0-BAY 3,smoke,0.42
2026-06-30,15:43:28,CAM0-BAY 3,smoke,0.80
2026-06-30,15:43:29,CAM0-BAY 3,smoke,0.35
2026-06-30,15:43:31,CAM0-DOCK,smoke,0.32
2026-06-30,15:43:37,CAM0-BAY 3,smoke,0.34
2026-06-30,15:43:40,CAM0-BAY 3,smoke,0.29
2026-06-30,15:43:41,CAM0-BAY 3,smoke,0.29
2026-06-30,15:43:43,CAM0-DOCK,smoke,0.47
2026-06-30,15:43:53,CAM0-DOCK,smoke,0.28
2026-06-30,15:43:54,CAM0-DOCK,smoke,0.26
2026-06-30,15:43:54,CAM0-BAY 3,smoke,0.34
2026-06-30,15:43:56,CAM0-DOCK,smoke,0.32
2026-06-30,15:44:10,CAM0-DOCK,fire,0.38
2026-06-30,15:44:10,CAM0-DOCK,smoke,0.39
2026-06-30,15:44:11,CAM0-DOCK,smoke,0.30
2026-06-30,15:44:13,CAM0-DOCK,smoke,0.33
2026-06-30,15:44:13,CAM0-DOCK,fire,0.29
2026-06-30,15:44:34,CAM0-DOCK,smoke,0.29
2026-06-30,15:44:50,CAM0-BAY 3,fire,0.38
2026-06-30,15:44:53,CAM0-DOCK,smoke,0.27
2026-06-30,15:45:21,CAM0-DOCK,smoke,0.39
2026-06-30,15:45:43,CAM0-DOCK,fire,0.42
2026-06-30,15:45:44,CAM0-DOCK,fire,0.40
2026-06-30,15:45:46,CAM0-BAY 3,smoke,0.39
2026-06-30,15:46:03,CAM0-DOCK,fire,0.27
2026-06-30,15:47:31,CAM0-BAY 3,smoke,0.65
2026-06-30,15:47:45,CAM0-BAY 3,fire,0.33
2026-06-30,15:47:47,CAM0-BAY 3,fire,0.26
2026-06-30,15:47:48,CAM0-BAY 3,fire,0.25
2026-06-30,15:47:50,CAM0-BAY 3,fire,0.28
2026-06-30,15:47:51,CAM0-BAY 3,fire,0.31
2026-06-30,15:47:52,CAM0-BAY 3,fire,0.38
2026-06-30,15:47:53,CAM0-BAY 3,fire,0.56
2026-06-30,15:47:54,CAM0-BAY 3,fire,0.26
2026-06-30,15:47:55,CAM0-BAY 3,fire,0.26
2026-06-30,15:48:13,CAM0-BAY 3,smoke,0.40
2026-06-30,15:48:17,CAM0-BAY 3,smoke,0.47
2026-06-30,15:48:18,CAM0-BAY 3,smoke,0.47
2026-06-30,15:48:34,CAM0-DOCK,smoke,0.32
2026-06-30,15:48:37,CAM0-DOCK,smoke,0.38
2026-06-30,15:48:38,CAM0-DOCK,smoke,0.32
2026-07-01,10:46:15,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:46:15,Floor-2 Laptop-cam0,smoke,0.33
2026-07-01,10:46:16,Floor-2 Laptop-cam0,smoke,0.25
2026-07-01,10:46:18,Floor-2 Laptop-cam0,smoke,0.32
2026-07-01,10:46:19,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:46:20,Floor-2 Laptop-cam0,smoke,0.37
2026-07-01,10:46:21,Floor-2 Laptop-cam0,smoke,0.28
2026-07-01,10:46:22,Floor-2 Laptop-cam0,smoke,0.33
2026-07-01,10:46:23,Floor-2 Laptop-cam0,smoke,0.38
2026-07-01,10:46:24,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:46:25,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:46:26,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:46:28,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:46:29,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:46:30,Floor-2 Laptop-cam0,smoke,0.35
2026-07-01,10:46:32,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:46:41,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:46:44,Floor-2 Laptop-cam0,fire,0.34
2026-07-01,10:46:45,Floor-1 Laptop-cam0,fire,0.32
2026-07-01,10:46:46,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:46:48,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:46:50,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:46:52,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:46:53,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:46:55,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:46:56,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:46:57,Floor-1 Laptop-cam0,fire,0.34
2026-07-01,10:46:58,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:46:59,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:47:00,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:47:01,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:47:02,Floor-1 Laptop-cam0,fire,0.44
2026-07-01,10:47:03,Floor-1 Laptop-cam0,fire,0.32
2026-07-01,10:47:04,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:47:05,Floor-1 Laptop-cam0,fire,0.57
2026-07-01,10:47:06,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:47:07,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:47:08,Floor-1 Laptop-cam0,fire,0.55
2026-07-01,10:47:09,Floor-1 Laptop-cam0,fire,0.35
2026-07-01,10:47:09,Floor-2 Laptop-cam0,smoke,0.37
2026-07-01,10:47:10,Floor-1 Laptop-cam0,fire,0.34
2026-07-01,10:47:11,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:47:11,Floor-1 Laptop-cam0,fire,0.36
2026-07-01,10:47:12,Floor-2 Laptop-cam0,smoke,0.40
2026-07-01,10:47:12,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:47:13,Floor-2 Laptop-cam0,smoke,0.57
2026-07-01,10:47:14,Floor-1 Laptop-cam0,fire,0.34
2026-07-01,10:47:14,Floor-2 Laptop-cam0,fire,0.30
2026-07-01,10:47:14,Floor-2 Laptop-cam0,smoke,0.52
2026-07-01,10:47:15,Floor-1 Laptop-cam0,fire,0.55
2026-07-01,10:47:15,Floor-2 Laptop-cam0,fire,0.26
2026-07-01,10:47:15,Floor-2 Laptop-cam0,smoke,0.52
2026-07-01,10:47:16,Floor-1 Laptop-cam0,fire,0.43
2026-07-01,10:47:17,Floor-2 Laptop-cam0,smoke,0.51
2026-07-01,10:47:17,Floor-1 Laptop-cam0,fire,0.38
2026-07-01,10:47:18,Floor-2 Laptop-cam0,smoke,0.50
2026-07-01,10:47:18,Floor-1 Laptop-cam0,fire,0.46
2026-07-01,10:47:18,Floor-2 Laptop-cam0,fire,0.32
2026-07-01,10:47:19,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:47:19,Floor-1 Laptop-cam0,fire,0.38
2026-07-01,10:47:20,Floor-2 Laptop-cam0,fire,0.30
2026-07-01,10:47:20,Floor-2 Laptop-cam0,smoke,0.25
2026-07-01,10:47:20,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:47:21,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:47:21,Floor-2 Laptop-cam0,smoke,0.68
2026-07-01,10:47:21,Floor-1 Laptop-cam0,fire,0.34
2026-07-01,10:47:22,Floor-2 Laptop-cam0,smoke,0.64
2026-07-01,10:47:22,Floor-1 Laptop-cam0,fire,0.53
2026-07-01,10:47:22,Floor-2 Laptop-cam0,fire,0.29
2026-07-01,10:47:23,Floor-2 Laptop-cam0,smoke,0.39
2026-07-01,10:47:23,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:47:23,Floor-2 Laptop-cam0,fire,0.29
2026-07-01,10:47:24,Floor-2 Laptop-cam0,smoke,0.66
2026-07-01,10:47:24,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:47:25,Floor-2 Laptop-cam0,fire,0.39
2026-07-01,10:47:25,Floor-2 Laptop-cam0,smoke,0.71
2026-07-01,10:47:25,Floor-1 Laptop-cam0,fire,0.36
2026-07-01,10:47:26,Floor-2 Laptop-cam0,fire,0.27
2026-07-01,10:47:26,Floor-2 Laptop-cam0,smoke,0.34
2026-07-01,10:47:26,Floor-1 Laptop-cam0,fire,0.58
2026-07-01,10:47:27,Floor-2 Laptop-cam0,smoke,0.36
2026-07-01,10:47:27,Floor-2 Laptop-cam0,fire,0.27
2026-07-01,10:47:28,Floor-1 Laptop-cam0,fire,0.28
2026-07-01,10:47:28,Floor-2 Laptop-cam0,smoke,0.49
2026-07-01,10:47:28,Floor-2 Laptop-cam0,fire,0.25
2026-07-01,10:47:29,Floor-2 Laptop-cam0,smoke,0.57
2026-07-01,10:47:29,Floor-2 Laptop-cam0,fire,0.36
2026-07-01,10:47:30,Floor-2 Laptop-cam0,smoke,0.65
2026-07-01,10:47:31,Floor-2 Laptop-cam0,smoke,0.60
2026-07-01,10:47:31,Floor-2 Laptop-cam0,fire,0.31
2026-07-01,10:47:35,Floor-2 Laptop-cam0,smoke,0.35
2026-07-01,10:47:37,Floor-2 Laptop-cam0,smoke,0.35
2026-07-01,10:47:51,Floor-1 Laptop-cam0,smoke,0.33
2026-07-01,10:48:08,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:48:08,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:48:16,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:48:22,Floor-2 Laptop-cam0,fire,0.32
2026-07-01,10:48:33,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:48:34,Floor-2 Laptop-cam0,fire,0.40
2026-07-01,10:48:35,Floor-2 Laptop-cam0,smoke,0.44
2026-07-01,10:48:36,Floor-2 Laptop-cam0,smoke,0.34
2026-07-01,10:48:37,Floor-2 Laptop-cam0,fire,0.34
2026-07-01,10:48:41,Floor-2 Laptop-cam0,fire,0.32
2026-07-01,10:48:43,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:48:44,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:48:51,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:48:53,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:49:11,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:49:12,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:49:12,Floor-2 Laptop-cam0,smoke,0.34
2026-07-01,10:49:15,Floor-2 Laptop-cam0,smoke,0.28
2026-07-01,10:49:16,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:49:17,Floor-2 Laptop-cam0,smoke,0.35
2026-07-01,10:49:18,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:49:19,Floor-2 Laptop-cam0,smoke,0.39
2026-07-01,10:49:20,Floor-2 Laptop-cam0,smoke,0.34
2026-07-01,10:49:24,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:49:25,Floor-2 Laptop-cam0,smoke,0.39
2026-07-01,10:49:26,Floor-2 Laptop-cam0,fire,0.26
2026-07-01,10:49:26,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:49:26,Floor-2 Laptop-cam0,smoke,0.47
2026-07-01,10:49:27,Floor-2 Laptop-cam0,fire,0.30
2026-07-01,10:49:27,Floor-2 Laptop-cam0,smoke,0.50
2026-07-01,10:49:28,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:49:28,Floor-2 Laptop-cam0,smoke,0.46
2026-07-01,10:49:31,Floor-1 Laptop-cam0,fire,0.35
2026-07-01,10:49:31,Floor-2 Laptop-cam0,fire,0.26
2026-07-01,10:49:32,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:49:33,Floor-1 Laptop-cam0,fire,0.28
2026-07-01,10:49:33,Floor-2 Laptop-cam0,fire,0.30
2026-07-01,10:49:34,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:49:35,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:49:35,Floor-2 Laptop-cam0,smoke,0.28
2026-07-01,10:49:41,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:49:41,Floor-2 Laptop-cam0,fire,0.35
2026-07-01,10:49:45,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:49:45,Floor-2 Laptop-cam0,fire,0.25
2026-07-01,10:49:48,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:49:49,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:49:50,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:49:50,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:49:51,Floor-2 Laptop-cam0,smoke,0.33
2026-07-01,10:49:52,Floor-2 Laptop-cam0,smoke,0.39
2026-07-01,10:49:53,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:49:54,Floor-2 Laptop-cam0,smoke,0.50
2026-07-01,10:49:56,Floor-2 Laptop-cam0,smoke,0.33
2026-07-01,10:49:57,Floor-2 Laptop-cam0,smoke,0.37
2026-07-01,10:49:58,Floor-2 Laptop-cam0,smoke,0.38
2026-07-01,10:49:59,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:50:00,Floor-2 Laptop-cam0,smoke,0.34
2026-07-01,10:50:01,Floor-2 Laptop-cam0,fire,0.33
2026-07-01,10:50:02,Floor-2 Laptop-cam0,fire,0.25
2026-07-01,10:50:02,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:50:04,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:50:05,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:50:06,Floor-2 Laptop-cam0,fire,0.25
2026-07-01,10:50:06,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:50:07,Floor-2 Laptop-cam0,smoke,0.44
2026-07-01,10:50:08,Floor-2 Laptop-cam0,fire,0.25
2026-07-01,10:50:09,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:50:09,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:50:10,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:50:11,Floor-2 Laptop-cam0,smoke,0.36
2026-07-01,10:50:11,Floor-2 Laptop-cam0,fire,0.37
2026-07-01,10:50:12,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:50:13,Floor-2 Laptop-cam0,smoke,0.41
2026-07-01,10:50:14,Floor-2 Laptop-cam0,smoke,0.48
2026-07-01,10:50:15,Floor-2 Laptop-cam0,smoke,0.43
2026-07-01,10:50:16,Floor-2 Laptop-cam0,smoke,0.46
2026-07-01,10:50:17,Floor-2 Laptop-cam0,smoke,0.46
2026-07-01,10:50:18,Floor-2 Laptop-cam0,smoke,0.41
2026-07-01,10:50:20,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:50:21,Floor-2 Laptop-cam0,smoke,0.32
2026-07-01,10:50:22,Floor-1 Laptop-cam0,fire,0.34
2026-07-01,10:50:23,Floor-1 Laptop-cam0,fire,0.39
2026-07-01,10:50:23,Floor-2 Laptop-cam0,smoke,0.28
2026-07-01,10:50:24,Floor-1 Laptop-cam0,fire,0.31
2026-07-01,10:50:24,Floor-2 Laptop-cam0,smoke,0.37
2026-07-01,10:50:25,Floor-1 Laptop-cam0,fire,0.41
2026-07-01,10:50:25,Floor-2 Laptop-cam0,smoke,0.36
2026-07-01,10:50:26,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:50:26,Floor-2 Laptop-cam0,smoke,0.45
2026-07-01,10:50:27,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:50:27,Floor-2 Laptop-cam0,smoke,0.36
2026-07-01,10:50:28,Floor-1 Laptop-cam0,fire,0.48
2026-07-01,10:50:28,Floor-2 Laptop-cam0,fire,0.25
2026-07-01,10:50:28,Floor-2 Laptop-cam0,smoke,0.28
2026-07-01,10:50:29,Floor-1 Laptop-cam0,fire,0.45
2026-07-01,10:50:30,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:50:30,Floor-2 Laptop-cam0,smoke,0.50
2026-07-01,10:50:31,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:50:31,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:50:32,Floor-1 Laptop-cam0,fire,0.39
2026-07-01,10:50:32,Floor-2 Laptop-cam0,fire,0.27
2026-07-01,10:50:33,Floor-2 Laptop-cam0,smoke,0.33
2026-07-01,10:50:33,Floor-1 Laptop-cam0,fire,0.57
2026-07-01,10:50:34,Floor-1 Laptop-cam0,fire,0.43
2026-07-01,10:50:34,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:50:35,Floor-1 Laptop-cam0,fire,0.28
2026-07-01,10:50:35,Floor-2 Laptop-cam0,fire,0.33
2026-07-01,10:50:35,Floor-2 Laptop-cam0,smoke,0.28
2026-07-01,10:50:36,Floor-1 Laptop-cam0,fire,0.33
2026-07-01,10:50:36,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:50:37,Floor-1 Laptop-cam0,fire,0.52
2026-07-01,10:50:38,Floor-2 Laptop-cam0,smoke,0.25
2026-07-01,10:50:38,Floor-2 Laptop-cam0,fire,0.47
2026-07-01,10:50:38,Floor-1 Laptop-cam0,fire,0.55
2026-07-01,10:50:39,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:50:39,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:50:42,Floor-2 Laptop-cam0,smoke,0.25
2026-07-01,10:50:42,Floor-1 Laptop-cam0,fire,0.31
2026-07-01,10:50:44,Floor-1 Laptop-cam0,fire,0.43
2026-07-01,10:50:44,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:50:45,Floor-2 Laptop-cam0,smoke,0.35
2026-07-01,10:50:45,Floor-2 Laptop-cam0,fire,0.33
2026-07-01,10:50:46,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:50:47,Floor-1 Laptop-cam0,fire,0.28
2026-07-01,10:50:48,Floor-1 Laptop-cam0,fire,0.34
2026-07-01,10:50:50,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:50:50,Floor-2 Laptop-cam0,smoke,0.36
2026-07-01,10:50:51,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:50:52,Floor-1 Laptop-cam0,fire,0.49
2026-07-01,10:50:55,Floor-1 Laptop-cam0,fire,0.32
2026-07-01,10:50:55,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:50:56,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:50:58,Floor-2 Laptop-cam0,smoke,0.39
2026-07-01,10:51:01,Floor-2 Laptop-cam0,smoke,0.25
2026-07-01,10:51:02,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:51:12,Floor-2 Laptop-cam0,smoke,0.59
2026-07-01,10:51:16,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:51:17,Floor-1 Laptop-cam0,fire,0.32
2026-07-01,10:51:18,Floor-2 Laptop-cam0,smoke,0.48
2026-07-01,10:51:18,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:51:19,Floor-1 Laptop-cam0,fire,0.31
2026-07-01,10:51:20,Floor-1 Laptop-cam0,fire,0.37
2026-07-01,10:51:21,Floor-1 Laptop-cam0,fire,0.56
2026-07-01,10:51:22,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:51:24,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:51:24,Floor-2 Laptop-cam0,smoke,0.44
2026-07-01,10:51:25,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:51:26,Floor-2 Laptop-cam0,fire,0.41
2026-07-01,10:51:28,Floor-2 Laptop-cam0,smoke,0.36
2026-07-01,10:51:29,Floor-1 Laptop-cam0,fire,0.32
2026-07-01,10:51:32,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:51:33,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:51:34,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:51:36,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:51:37,Floor-1 Laptop-cam0,fire,0.25
2026-07-01,10:51:38,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:51:39,Floor-1 Laptop-cam0,fire,0.38
2026-07-01,10:51:40,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:51:44,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:51:48,Reception Laptop-cam0,fire,0.29
2026-07-01,10:51:51,Reception Laptop-cam0,fire,0.27
2026-07-01,10:51:53,Reception Laptop-cam0,fire,0.32
2026-07-01,10:51:54,Floor-1 Laptop-cam0,fire,0.35
2026-07-01,10:51:54,Reception Laptop-cam0,fire,0.28
2026-07-01,10:51:55,Floor-1 Laptop-cam0,fire,0.27
2026-07-01,10:51:56,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:51:57,Reception Laptop-cam0,fire,0.28
2026-07-01,10:51:58,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:51:58,Reception Laptop-cam0,fire,0.25
2026-07-01,10:52:00,Floor-1 Laptop-cam0,fire,0.31
2026-07-01,10:52:00,Floor-2 Laptop-cam0,fire,0.38
2026-07-01,10:52:01,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:02,Floor-1 Laptop-cam0,fire,0.30
2026-07-01,10:52:03,Reception Laptop-cam0,fire,0.29
2026-07-01,10:52:03,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:52:04,Floor-1 Laptop-cam0,fire,0.41
2026-07-01,10:52:05,Reception Laptop-cam0,fire,0.28
2026-07-01,10:52:06,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:52:10,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:18,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:19,Reception Laptop-cam0,fire,0.25
2026-07-01,10:52:21,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:22,Reception Laptop-cam0,fire,0.25
2026-07-01,10:52:23,Reception Laptop-cam0,fire,0.27
2026-07-01,10:52:25,Reception Laptop-cam0,fire,0.25
2026-07-01,10:52:27,Reception Laptop-cam0,fire,0.25
2026-07-01,10:52:28,Reception Laptop-cam0,fire,0.30
2026-07-01,10:52:29,Reception Laptop-cam0,fire,0.27
2026-07-01,10:52:30,Reception Laptop-cam0,fire,0.28
2026-07-01,10:52:32,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:33,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:34,Reception Laptop-cam0,fire,0.27
2026-07-01,10:52:36,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:37,Reception Laptop-cam0,fire,0.27
2026-07-01,10:52:38,Reception Laptop-cam0,fire,0.26
2026-07-01,10:52:39,Reception Laptop-cam0,fire,0.27
2026-07-01,10:52:41,Reception Laptop-cam0,fire,0.25
2026-07-01,10:52:46,Floor-1 Laptop-cam0,fire,0.31
2026-07-01,10:52:47,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:52:51,Floor-2 Laptop-cam0,smoke,0.28
2026-07-01,10:52:52,Reception Laptop-cam0,fire,0.30
2026-07-01,10:52:58,Reception Laptop-cam0,fire,0.27
2026-07-01,10:53:01,Floor-1 Laptop-cam0,fire,0.36
2026-07-01,10:53:02,Floor-1 Laptop-cam0,fire,0.29
2026-07-01,10:53:06,Reception Laptop-cam0,fire,0.32
2026-07-01,10:53:11,Reception Laptop-cam0,fire,0.28
2026-07-01,10:53:16,Reception Laptop-cam0,fire,0.29
2026-07-01,10:53:17,Floor-1 Laptop-cam0,smoke,0.27
2026-07-01,10:53:26,Reception Laptop-cam0,fire,0.26
2026-07-01,10:53:28,Reception Laptop-cam0,fire,0.27
2026-07-01,10:53:35,Reception Laptop-cam0,fire,0.25
2026-07-01,10:53:44,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:53:44,Floor-2 Laptop-cam0,smoke,0.33
2026-07-01,10:53:52,Floor-2 Laptop-cam0,fire,0.55
2026-07-01,10:53:53,Reception Laptop-cam0,fire,0.27
2026-07-01,10:53:54,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:53:55,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:53:56,Floor-2 Laptop-cam0,smoke,0.43
2026-07-01,10:53:56,Reception Laptop-cam0,fire,0.25
2026-07-01,10:53:57,Floor-2 Laptop-cam0,smoke,0.37
2026-07-01,10:53:58,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:53:59,Floor-1 Laptop-cam0,smoke,0.26
2026-07-01,10:54:03,Floor-2 Laptop-cam0,smoke,0.27
2026-07-01,10:54:04,Floor-2 Laptop-cam0,smoke,0.31
2026-07-01,10:54:15,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:54:17,Floor-2 Laptop-cam0,smoke,0.29
2026-07-01,10:54:19,Floor-2 Laptop-cam0,smoke,0.26
2026-07-01,10:54:20,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:54:20,Floor-2 Laptop-cam0,smoke,0.25
2026-07-01,10:54:29,Floor-2 Laptop-cam0,fire,0.35
2026-07-01,10:54:30,Floor-2 Laptop-cam0,smoke,0.36
2026-07-01,10:54:37,Floor-2 Laptop-cam0,smoke,0.30
2026-07-01,10:54:38,Floor-1 Laptop-cam0,fire,0.31
2026-07-01,10:54:39,Floor-1 Laptop-cam0,fire,0.28
2026-07-01,10:54:47,Floor-2 Laptop-cam0,smoke,0.25
2026-07-01,10:54:48,Floor-2 Laptop-cam0,smoke,0.32
2026-07-01,10:54:50,Floor-2 Laptop-cam0,fire,0.26
2026-07-01,10:54:51,Floor-2 Laptop-cam0,fire,0.49
2026-07-01,10:54:53,Floor-2 Laptop-cam0,fire,0.42
2026-07-01,10:54:55,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:54:56,Floor-2 Laptop-cam0,fire,0.36
2026-07-01,10:54:58,Floor-2 Laptop-cam0,fire,0.30
2026-07-01,10:54:59,Floor-2 Laptop-cam0,fire,0.32
2026-07-01,10:55:02,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:55:04,Floor-1 Laptop-cam0,fire,0.28
2026-07-01,10:55:04,Floor-2 Laptop-cam0,fire,0.28
2026-07-01,10:55:05,Floor-1 Laptop-cam0,fire,0.26
2026-07-01,10:55:05,Floor-2 Laptop-cam0,fire,0.33
2026-07-01,10:55:06,Floor-2 Laptop-cam0,fire,0.44
2026-07-01,10:55:07,Floor-2 Laptop-cam0,fire,0.31
2026-07-01,16:08:49,1,fire,0.53
2026-07-01,16:08:49,1,fire,0.51
2026-07-01,16:08:50,1,fire,0.51
2026-07-01,16:08:51,1,fire,0.52
